UUID,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,SUBTAGS,COMMENTS
b0ca4699-9e95-483c-8745-b8c22a7a86fd,"Ἀσπίδα τῆς Λιβύης
ἐγγὺς",char-offset:9841,EVENT,,,,,,,position,relative,
c3a19787-8a65-4365-a93a-5638d9bf8eed,Λιβύης,char-offset:9852,PLACE,http://pleiades.stoa.org/places/315268,Zeugitana,37.25,9.25,region,VERIFIED,region,,
69e50350-0eb3-4bc8-b6f8-30128298328d,Κέρκινα νῆσος μῆκος σ πλάτος στάδια ο,char-offset:9877,EVENT,,,,,,,extent ,absolute,
1667ea55-30d3-42bc-bc7e-9b385948fc0c,Κέρκινα νῆσος,char-offset:9877,PLACE,,,,,,UNVERIFIED,,,
96c48f14-1ce1-4467-96ba-1c728002d663,Κέρκινα,char-offset:9877,PLACE,http://pleiades.stoa.org/places/324690,"Cercina Ins.|Cercina Ins., Grand Kerkenna",34.7865653,11.2342661,island,VERIFIED,natural feature|island,,
40f4a15d-c972-4b12-ada7-fd2cac7f9aef,"ὅπου
δὲ στενοτάτη στάδια μ",char-offset:9916,EVENT,,,,,,,extent,absolute,
94c92353-5dcb-4416-b311-309151f81de7,πόλεως ἠπειρωτικῆς Θεήνης,char-offset:9958,PLACE,,,,,,UNVERIFIED,,,
5342bb5a-c25b-4db4-8f87-47f527aec2d8,ἠπειρωτικῆς Θεήνης,char-offset:9965,PLACE,,,,,,UNVERIFIED,,,
e6c9cb7d-bde9-4a01-b33d-666df4c0c220,Θεήνης,char-offset:9977,PLACE,http://pleiades.stoa.org/places/324825,"Thaenae|Thaenae, Henchir-Thina",34.65026,10.68578,settlement,VERIFIED,settlement,,
68b64292-efd9-4af9-9d1b-5bb6da26cb00,κεῖται τῆς μικρᾶς Σύρτιδος ἐπὶ τῆς ἀρχῆς,char-offset:9986,EVENT,,,,,,,position,relative,
ab904dfe-7b9c-4e0d-95e6-fdba87656b6f,μικρᾶς Σύρτιδος,char-offset:9997,PLACE,http://pleiades.stoa.org/places/344492,Syrtis Minor,34.0,10.416667,water-open,VERIFIED,natural feature|island,,
52801ac8-f320-4809-bc84-63f3d1a52db4,"τῇ δὲ Κερκίνῃ παράκειται
νῆσος Καρκινῖτις γεφύρᾳ ζευχθεῖσα",char-offset:10028,EVENT,,,,,,,position,relative,
222e2dcb-059c-4dbd-ad21-8717386741c8,"τῇ δὲ Κερκίνῃ παράκειται
νῆσος Καρκινῖτις γεφύρᾳ ζευχθεῖσα στάδια μῆκος μ,  πλάτος δὲ
στάδια κε",char-offset:10028,EVENT,,,,,,,extent ,absolute,
ab256801-9f5f-4014-a64d-e0d648a16443,Κερκίνῃ,char-offset:10034,PLACE,http://pleiades.stoa.org/places/324690,"Cercina Ins.|Cercina Ins., Grand Kerkenna",34.7865653,11.2342661,island,VERIFIED,natural feature|island,,
cbeac8b1-e98d-4208-95a2-089c6a85a3d9,νῆσος Καρκινῖτις,char-offset:10053,PLACE,,,,,,UNVERIFIED,,,
2cf67ea9-8a29-4a2e-8cce-e2280c7d4f56,Καρκινῖτις,char-offset:10059,PLACE,http://pleiades.stoa.org/places/226658,"Kerkinitis?|Kerkinitis?, Kerkinitis?",45.203672,33.361389,settlement,VERIFIED,natural feature|island,,
16ea954d-95ec-4eaa-8b89-47bbe3ef4ee4,"ἀπὸ Κερκίνης ἐπὶ νῆσον Μήνιγγα τὴν Λωτοφαγῖτιν ὁ
διάπλους στάδια χ",char-offset:10128,EVENT,,,,,,,distance,absolute,
f1967bce-335c-46ac-966a-2a6f89fe0ee5,Κερκίνης,char-offset:10132,PLACE,http://pleiades.stoa.org/places/324690,"Cercina Ins.|Cercina Ins., Grand Kerkenna",34.7865653,11.2342661,island,VERIFIED,natural feature|island,,
b9c4b47a-4c04-4318-b3c5-078577e686c1,νῆσον Μήνιγγα τὴν Λωτοφαγῖτιν,char-offset:10145,PLACE,,,,,,UNVERIFIED,,,
71440f68-e171-45b9-b681-93d64fcd3af8,Μήνιγγα τὴν Λωτοφαγῖτιν,char-offset:10151,PLACE,http://pleiades.stoa.org/places/344440,"Meninx/Lotophagitis/Girba Ins.|Girba?|Girba?, Houmt-Souk|Meninx Ins./Lotophagitis Ins./Girba Ins., Djerba",33.874783,10.859558,"island,settlement",VERIFIED,natural feature|island,,
6b13f114-c6f1-4911-9a84-51d9b66d725b,τῆς μικρᾶς λέγεται Σύρτιδος τὸ στόμα,char-offset:10201,PLACE,,,,,,UNVERIFIED,natural feature,,
775d9924-78cd-498d-8e07-b0dfa31607ec,τῆς μικρᾶς λέγεται Σύρτιδος,char-offset:10201,PLACE,http://pleiades.stoa.org/places/344492,Syrtis Minor,34.0,10.416667,water-open,VERIFIED,natural feature|island,,
ada2514c-99af-4f34-99ad-d7ac854f6d24,"ἡ δὲ
 Μῆνιγξ μῆκος σταδίων χ  πλάτος σταδίων ρπ",char-offset:10239,EVENT,,,,,,,extent,absolute,
5da3d5f1-d124-4d40-ade7-5816667b5a72,Μῆνιγξ,char-offset:10245,PLACE,http://pleiades.stoa.org/places/344440,"Meninx/Lotophagitis/Girba Ins.|Girba?|Girba?, Houmt-Souk|Meninx Ins./Lotophagitis Ins./Girba Ins., Djerba",33.874783,10.859558,"island,settlement",VERIFIED,natural feature|island,,
0f7564ea-3f48-475c-baee-21849533e828,Κεφαλληνία,char-offset:10329,PLACE,http://pleiades.stoa.org/places/530826,"Cephallania (island)|Cephallania Ins., Kephallenia",38.2,20.59,island,VERIFIED,natural feature|island,,
c3189b6c-750c-483c-bf86-ec6756ee75a1,Κεφαλληνία νῆσος τετράπολις,char-offset:10329,PLACE,,,,,,UNVERIFIED,settlement,,
c38ccd9f-e898-4661-ad37-f424abc746fb,Κεφαλληνία νῆσος,char-offset:10329,PLACE,,,,,,UNVERIFIED,,,
285be610-8628-45e5-bed1-4336dceab0ae,Κεφαλληνία νῆσος τετράπολις μῆκος σταδίων υ,char-offset:10329,EVENT,,,,,,,extent ,absolute,
bd03fdba-5761-4853-b45e-e3393d9a1cc0,ἐν τῷ Ἀδρίᾳ νῆσοι παρὰ τὴν Ἰλλυρίδα,char-offset:10387,EVENT,,,,,,,position,relative,
7cdac722-510b-4f3b-83a2-c6f9168e8f3a,Ἀδρίᾳ,char-offset:10393,PLACE,http://pleiades.stoa.org/places/1043,Internum Mare,36.79091450972222,16.501668473611108,water-open,VERIFIED,natural feature|water mass|sea,,
8996f4f0-ee4a-4797-9833-b4e522bd0c7f,νῆσοι παρὰ τὴν Ἰλλυρίδα,char-offset:10399,PLACE,,,,,,NOT_IDENTIFIABLE,natural feature|island,,
b0d4e293-9e77-433e-8eb2-f4d8b86fe0ef,Ἰλλυρίδα,char-offset:10414,PLACE,http://pleiades.stoa.org/places/481865,Illyricum,42.42714848333334,17.964516466666666,province,VERIFIED,region,,
c36b3242-983c-4976-8ba9-2bf0fb41c844,Ἴσση,char-offset:10439,PLACE,http://pleiades.stoa.org/places/197329,Issa (island),43.04693917338669,16.15734234623059,island,VERIFIED,natural feature|island,,
e64cdc93-e9e8-498d-9592-1c79d2202fc3,ἡ μέλαινα Κόρκυρα,char-offset:10448,PLACE,http://pleiades.stoa.org/places/197224,"Corcyra Nigra Ins.|Corcyra Nigra Ins., Korčula",42.94787,17.00898,island,VERIFIED,natural feature|island,,
1a87ca26-4024-452e-ad9f-0d2c3d1e402a,Φάρος,char-offset:10470,PLACE,http://pleiades.stoa.org/places/727197,"Pharos|Pharos, Pharos, Alexandria",31.213931,29.885661,lighthouse,VERIFIED,settlement,,
b6142324-88fd-47a1-800c-1cdd56909ab1,Μελίτη,char-offset:10480,PLACE,http://pleiades.stoa.org/places/462311,Melita/Malta (island),35.87373581000001,14.448744269999997,island,VERIFIED,natural feature|island,,
11b5e826-8233-44d2-8e35-c3b6140df40c,Πελοποννήσου,char-offset:10516,PLACE,http://pleiades.stoa.org/places/570577,Peloponnesus/Peloponnesos/Peloponnese,37.25289777692308,22.312752688461543,"peninsula,region",VERIFIED,natural feature,,
b04a8bdd-75f0-4639-9c5f-da33e631320e,"Πελοποννήσου δὲ ὁ περίπλους καὶ τῶν κόλπων
συμμετρουμένων στάδια ˏεχκζ",char-offset:10516,EVENT,,,,,,,extent,absolute,
5f0cb449-4fcc-4a50-8620-7c10cff2e36d,κόλπων,char-offset:10552,PLACE,,,,,,UNVERIFIED,natural feature|water mass|gulf,,
134e82f8-6039-4109-937d-831470d36f64,"χωρὶς δὲ τοῦ κατακολπίσαι ὁ περίπλους
στάδια ˏδ",char-offset:10588,EVENT,,,,,,,extent,absolute,
9cde540f-6c5a-44d7-abe4-da93e700f470,μῆκος δὲ ἀπὸ Μαλέας ἕως Αἰγίου στάδια ˏαυ,char-offset:10638,EVENT,,,,,,,distance,absolute,
b00faf5a-cbb6-4498-bb1a-a5db68de7824,Μαλέας,char-offset:10651,PLACE,http://pleiades.stoa.org/places/570455,"Malea Pr.|Malea Pr., Akr. Maleas",36.43603,23.19975,cape,VERIFIED,natural feature|promontory,,
8a80d2eb-102b-4b7d-b072-4e4d0e63ef33,Αἰγίου,char-offset:10662,PLACE,http://pleiades.stoa.org/places/570049,"Aigion|Aigion, Aigio",38.252707,22.081952,settlement,VERIFIED,,,
8539a57b-6fcd-4f53-afcc-8cdce19c2314,κόλποις,char-offset:10717,PLACE,,,,,,UNVERIFIED,natural feature|water mass|gulf,,
98968d16-78b7-4cc3-9f38-9aaaba00ba81,"εἰς  τὸν Κορινθίων ἰσθμὸν πλάτος σταδίων μ ἀπὸ τοῦ Κορινθίου
κόλπου καὶ Σαρωνικοῦ",char-offset:10759,EVENT,,,,,,,extent,absolute,
0da80c78-6761-4e92-88f4-d003cfeed73b,Κορινθίων ἰσθμὸν,char-offset:10768,PLACE,http://pleiades.stoa.org/places/570317,Isthmos,37.9510881,22.9602226,isthmus,VERIFIED,natural feature|isthmus,,
ab575aa5-0178-4ea0-9bc8-27285d682001,"Κορινθίου
κόλπου",char-offset:10810,PLACE,,,,,,UNVERIFIED,,,
89146b8d-ecdb-4fb8-afbe-8759767b9674,Κορινθίου,char-offset:10810,PLACE,http://pleiades.stoa.org/places/570181,Corinthiacus Sinus,38.175407050000004,22.395744800000003,water-open,VERIFIED,natural feature|water mass|gulf,,
f615c290-7721-42cf-8490-9db29594237d,Σαρωνικοῦ,char-offset:10831,PLACE,http://pleiades.stoa.org/places/570654,Saronicus Sinus,37.77606943333334,23.46300815833333,water-open,VERIFIED,natural feature|water mass|gulf,,
bb20b4a8-64f9-483b-9e29-42826cbf855b,Σκύλλαιον ἄκρον,char-offset:10849,PLACE,,,,,,UNVERIFIED,,,
20aedd32-32b6-4446-8e24-9ed7c3f9d457,Σκύλλαιον,char-offset:10849,PLACE,http://pleiades.stoa.org/places/452438,"Scyllaeum Pr.|Scyllaeum Pr., Rocca di Scilla",38.25615,15.7145,cape,VERIFIED,natural feature|promontory,,
cfc188ae-ad20-40f6-b90a-d665e9cfbbd3,"ἔνθα ἐξ εὐωνύμων
πρόκειται νῆσος  Καλαυρία",char-offset:10866,EVENT,,,,,,,position,relative,
e50a740d-5dce-4d4a-a4df-d6029f86296e,νῆσος  Καλαυρία,char-offset:10893,PLACE,,,,,,UNVERIFIED,,,
d2cf70e4-26b0-4396-a5e6-bb5cc0564968,Καλαυρία,char-offset:10900,PLACE,http://pleiades.stoa.org/places/570325,"Poseidon, Agios Nektarios, Poros|Kalaureia Ins.|Kalaureia Ins., Poros",37.52255,23.48041,island,VERIFIED,natural feature|island,,
792a1bc1-e0ab-41bc-8d86-f44bc8a5a969,"ὁ Ἀργολικὸς
κόλπος μέχρι Μαλέας ἄκρου",char-offset:10934,EVENT,,,,,,,extent,relative,
17c14171-2c05-4979-a21d-f2381d80b9c9,"Ἀργολικὸς
κόλπος",char-offset:10936,PLACE,,,,,,UNVERIFIED,,,
7e144cb2-d8bf-4e6e-9f3b-0fdbfa2140b3,Ἀργολικὸς,char-offset:10936,PLACE,http://pleiades.stoa.org/places/570103,Argolicus Sinus,37.500864,22.728648,water-open,VERIFIED,natural feature|water mass|gulf,,
dd686071-89ab-4120-8336-64f3b89632ae,Μαλέας ἄκρου,char-offset:10959,PLACE,,,,,,UNVERIFIED,,,
1cb3dd92-7a03-4c1a-af01-0922a3e91bbf,Μαλέας,char-offset:10959,PLACE,http://pleiades.stoa.org/places/570455,"Malea Pr.|Malea Pr., Akr. Maleas",36.43603,23.19975,cape,VERIFIED,natural feature|promontory,,
92e0578d-a4b5-4bb0-848d-57764d8ecfd1,πολὺ προπέπτωκεν εἰς πέλαγος,char-offset:10974,EVENT,,,,,,,position,relative,
6f623691-3a34-4f79-ad59-0c96cba9ed56,πέλαγος,char-offset:10995,PLACE,,,,,,UNVERIFIED,natural feature|water mass|sea,,
da63991a-505d-42ad-8aa2-87419236bfe4,Ἑρμιονικὸς κόλπος,char-offset:11011,PLACE,,,,,,UNVERIFIED,,,
49d687cd-e0db-47ad-ac6f-7435af211c66,Ἑρμιονικὸς,char-offset:11011,PLACE,,,,,,UNVERIFIED,natural feature|water mass|gulf,,
fce562bc-c3fc-49f2-8ed9-c4db4ed75966,ἑξῆς δὲ μετὰ Μαλέαν Λακωνικὸς κόλπος,char-offset:11030,EVENT,,,,,,,position,relative,
d3d1d30b-fb8a-4c85-8f03-32545547e51e,Μαλέαν,char-offset:11043,PLACE,http://pleiades.stoa.org/places/570455,"Malea Pr.|Malea Pr., Akr. Maleas",36.43603,23.19975,cape,VERIFIED,natural feature|promontory,,
c694394f-075e-4abf-826c-2ba25d31a6ae,"Λακωνικὸς κόλπος ἕως
Ταινάρου",char-offset:11050,EVENT,,,,,,,extent,relative,
f957771a-0b9f-4fb9-a436-707b247a8998,Λακωνικὸς κόλπος,char-offset:11050,PLACE,,,,,,UNVERIFIED,,,
ec48eb0f-f02f-4890-b1a6-e128e3eb2ac5,Λακωνικὸς,char-offset:11050,PLACE,http://pleiades.stoa.org/places/570407,Laconicus Sinus,36.66,22.71,water-open,VERIFIED,natural feature|water mass|gulf,,
4e1e981b-a9f0-4aaa-a75b-7ea103c1fdae,Ταινάρου,char-offset:11071,PLACE,http://pleiades.stoa.org/places/570703,"Tainaron Pr.|Tainaron Pr., Akr. Tainaron",36.3856534,22.4831905,cape,VERIFIED,natural feature|promontory,,
6a18a56c-a554-4e7f-a018-b2a22deb9f7d,"περιορίζει ἐξ εὐωνύμων τὸν Μεσσηνιακόν
κόλπον",char-offset:11093,EVENT,,,,,,,extent,relative,
e422f106-9a0c-4e57-afe7-eac8a4ed83d8,Μεσσηνιακόν,char-offset:11120,PLACE,http://pleiades.stoa.org/places/570123,Asinaeus/Coronaeus Sinus,36.75,22.25,water-open,VERIFIED,natural feature|water mass|gulf,,
447846c7-a22c-4a1e-b22e-030a78332aa7,"Μεσσηνιακόν
κόλπον",char-offset:11120,PLACE,,,,,,UNVERIFIED,,,
0f193031-bd44-4675-98f2-fadd1942cddf,ἐκ δεξιῶν Ἀκρίτας ἄκρα,char-offset:11142,EVENT,,,,,,,position,relative,
2ed26d25-205d-4fa3-a42e-440947aa0cca,Ἀκρίτας,char-offset:11152,PLACE,http://pleiades.stoa.org/places/570057,"Ak(r)itas Pr.|Akritas Pr./Akitas Pr., Cape Akritas",36.72016,21.8764,cape,VERIFIED,natural feature|promontory,,
d2de2545-6e8c-4acd-b11a-ce46bc92d514,Ἀκρίτας ἄκρα,char-offset:11152,PLACE,,,,,,UNVERIFIED,,,
e94a6461-50ee-40ae-81be-06bf402c2f46,"ἄκρον
Ἰχθὺς",char-offset:11184,PLACE,,,,,,UNVERIFIED,,,
fde4c00d-677d-45d8-b63d-7740f01c4316,Ἰχθὺς,char-offset:11190,PLACE,http://pleiades.stoa.org/places/570310,"Ichthys Pr.|Ichthys Pr., Akr. Katakolon",37.63163,21.3114,cape,VERIFIED,natural feature|promontory,,
1a9c6df4-093e-4107-b5ab-99011d24cee9,καθ’ ὃν κεῖται Ζάκυνθος,char-offset:11196,EVENT,,,,,,,position,relative,
116d26c9-b39a-45ff-baad-96d12ccccb54,Ζάκυνθος,char-offset:11211,PLACE,http://pleiades.stoa.org/places/531155,"Zacynthus (island)|Zacynthus Ins., Zakynthos",37.77,20.76,island,VERIFIED,natural feature|island,,
7909144d-d5e7-45b9-bd89-b503351a50af,Χελωνάτας,char-offset:11234,PLACE,http://pleiades.stoa.org/places/570174,"Chelonatas Pr.|Chelonatas Pr., Akr. Kyllinis",37.93748,21.12557,cape,VERIFIED,natural feature|promontory,,
b710c3b5-12fa-43bf-999b-c2e7d536f90d,ἄκρον Ἄραξος ἀντιπρόσωπον Ἀκαρνανίᾳ,char-offset:11259,EVENT,,,,,,,position,relative,
2670de5b-6b29-4cbc-8e12-e2f5f8704e08,ἄκρον Ἄραξος,char-offset:11259,PLACE,,,,,,UNVERIFIED,,,
a4edeb39-d45d-42f9-a15f-09e31cfe46dd,Ἄραξος,char-offset:11265,PLACE,http://pleiades.stoa.org/places/570101,"Araxos Pr.|Araxos Pr., Cape Araxos",38.212,21.377,cape,VERIFIED,natural feature|promontory,,
ff686d64-c9bc-4006-8526-b3c3fe054415,Ἀκαρνανίᾳ,char-offset:11285,PLACE,http://pleiades.stoa.org/places/530767,Acarnania,38.6722238,21.318433766666665,unknown,VERIFIED,region,,
3c1aa327-7a4d-4ffa-b6e6-7dfaebbebd7f,"μεθ’ ὃν  ὁ Κορινθιακὸς
ἀναχεῖται κόλπος ζ σταδίων",char-offset:11296,EVENT,,,,,,,extent,absolute,
f98f4d48-3052-4fce-8ccd-4c8224c3c3eb,Κορινθιακὸς,char-offset:11307,PLACE,http://pleiades.stoa.org/places/570181,Corinthiacus Sinus,38.175407050000004,22.395744800000003,water-open,VERIFIED,natural feature|water mass|gulf,,
e44e47cb-a998-4992-b679-188bbc058f58,κόλπος,char-offset:11329,PLACE,,,,,,UNVERIFIED,,,
777bec8b-7c58-4c7b-8f9f-8b72783d57ff,"στόματι κατὰ τὸ ῾Ρίον
ἄκρον",char-offset:11360,EVENT,,,,,,,position,relative,
4ef52abb-8b02-4402-87d4-b623e9e64936,"῾Ρίον
ἄκρον",char-offset:11376,PLACE,,,,,,UNVERIFIED,,,
792be495-55ce-4bc5-8b02-3bf4a62e08b6,῾Ρίον,char-offset:11376,PLACE,http://pleiades.stoa.org/places/570646,"Rhion Pr.|Rhion Pr., Rion",38.3099987,21.7850004,cape,VERIFIED,natural feature|promontory,,
3a3c8a39-aba3-4db4-900c-a41d6d6e5f5a,Πελοποννήσου,char-offset:11399,PLACE,http://pleiades.stoa.org/places/570577,Peloponnesus/Peloponnesos/Peloponnese,37.25289777692308,22.312752688461543,"peninsula,region",VERIFIED,natural feature,,
da49226b-71b5-4243-b731-7b4e16ba38c7,Ἀντίριον,char-offset:11418,PLACE,http://pleiades.stoa.org/places/540643,"Antirrhion Pr.|Antirrhion Pr., Antirrhion",38.327,21.7658,cape,VERIFIED,natural feature|promontory,,
a4839684-f4a9-40ec-b090-80de879b8553,Ἀντίριον Λοκρίδος,char-offset:11418,PLACE,http://pleiades.stoa.org/places/540643,"Antirrhion Pr.|Antirrhion Pr., Antirrhion",38.327,21.7658,cape,VERIFIED,,,
76b02f4f-ce93-41dc-b90f-ca11c224685b,Λοκρίδος,char-offset:11427,PLACE,http://pleiades.stoa.org/places/540919,Locris Ozolia,38.25,21.75,unknown,VERIFIED,region,,
